"PROBE_ID"	"SYMBOL"	"alt_Symbol"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"26"	"ILMN_1769250"	"ARFGAP2"	"ARFGAP2"	265.9565	0	1	NA	12.79207	23	199.1026	0	1	NA	11.83338	29	205.6072	0	1	NA	11.58546	27	142.2617	0.001298701	1	NA	5.181467	31	201.8198	0	1	NA	21.20109	16	236.5903	0	1	NA	15.39178	26	189.2472	0	1	NA	8.698771	31	229.9246	0	1	NA	13.76202	23	161.8569	0	1	NA	10.60972	20	121.8819	0.001298701	1	NA	5.752835	12	245.2384	0	1	NA	19.39602	20	192.34	0	1	NA	7.477688	27	217.6889	0	1	NA	10.95343	25	179.148	0	1	NA	12.16619	19	128.6853	0	1	NA	4.882802	20
"27"	"ILMN_1731287"	"ARFGAP3"	"ARFGAP3"	1051.81	0	1	NA	32.73697	27	939.669	0	1	NA	73.15575	19	1417.398	0	1	NA	65.60165	27	464.1956	0	1	NA	23.5357	26	602.9406	0	1	NA	33.75478	22	941.4377	0	1	NA	37.23503	18	918.833	0	1	NA	39.88505	23	1196.583	0	1	NA	41.73136	24	408.9047	0	1	NA	14.46352	23	427.6066	0	1	NA	24.72825	18	1061.767	0	1	NA	40.45195	31	795.8642	0	1	NA	59.86217	14	1276.931	0	1	NA	73.81053	16	464.0624	0	1	NA	33.65999	19	545.9766	0	1	NA	14.58463	30
"28"	"ILMN_1732060"	"ARHGAP1"	"ARHGAP1"	1701.738	0	1	NA	56.31703	21	1039.586	0	1	NA	36.66354	29	759.79	0	1	NA	29.117	27	313.6138	0	1	NA	14.39291	15	412.6363	0	1	NA	17.20041	26	1429.999	0	1	NA	82.04964	16	997.4896	0	1	NA	36.96071	29	986.1574	0	1	NA	47.69346	31	313.2788	0	1	NA	8.162078	33	341.6905	0	1	NA	12.41537	26	1654.994	0	1	NA	105.7038	20	1174.281	0	1	NA	46.64152	31	995.1597	0	1	NA	38.32316	22	300.844	0	1	NA	15.02513	34	346.3652	0	1	NA	13.52874	32
"29"	"ILMN_1718610"	"ARHGAP17"	"ARHGAP17"	647.674	0	1	NA	20.54946	30	478.1483	0	1	NA	22.47814	25	457.7951	0	1	NA	17.43422	36	400.3867	0	1	NA	13.40529	25	422.3248	0	1	NA	16.33179	32	554.4126	0	1	NA	20.45549	24	527.5846	0	1	NA	24.23568	21	524.7617	0	1	NA	18.49841	33	401.6857	0	1	NA	18.10295	20	393.1494	0	1	NA	18.4359	24	659.4809	0	1	NA	31.248	25	480.1249	0	1	NA	17.42054	27	581.5771	0	1	NA	21.53406	25	438.2177	0	1	NA	20.74069	21	415.903	0	1	NA	20.75571	20
"30"	"ILMN_1791186"	"ARHGAP18"	"ARHGAP18"	189.5646	0	1	NA	12.58049	18	122.1905	0.007792208	1	NA	6.106266	23	97.96595	0.174026	1	NA	7.273075	23	82.44483	0.4051948	1	NA	8.374513	15	89.39503	0.2051948	1	NA	4.693555	23	176.8197	0	1	NA	14.98015	20	94.55123	0.03506494	1	NA	5.40457	22	92.06703	0.03766234	1	NA	5.295927	23	73.56915	0.1909091	1	NA	5.06901	22	84.87541	0.05064935	1	NA	3.535468	27	192.1538	0	1	NA	9.351208	25	105.8236	0	1	NA	5.898848	22	92.90466	0.01168831	1	NA	4.326519	22	70.98182	0.1662338	1	NA	4.574341	28	96.49005	0.01038961	1	NA	5.385319	30
"31"	"ILMN_1688953"	"ARHGAP19"	"ARHGAP19"	152.1402	0	1	NA	8.176296	19	145.5236	0	1	NA	12.10824	19	135.2393	0.001298701	1	NA	5.384948	29	212.8851	0	1	NA	8.609094	27	297.0615	0	1	NA	19.69521	28	117.4089	0.001298701	1	NA	7.209075	22	134.2594	0	1	NA	7.536256	23	140.9935	0	1	NA	7.202265	27	197.5715	0	1	NA	7.276547	25	257.3936	0	1	NA	15.80376	22	128.5841	0.001298701	1	NA	6.032756	20	143.0235	0	1	NA	8.719765	24	144.3879	0	1	NA	13.12387	19	213.0153	0	1	NA	12.19672	32	241.5451	0	1	NA	13.88358	22
"32"	"ILMN_1811592"	"ARHGAP21"	"ARHGAP21"	1760.362	0	1	NA	64.60744	22	1107.606	0	1	NA	56.28349	22	1321.694	0	1	NA	70.72083	18	903.9807	0	1	NA	42.06905	20	1077.626	0	1	NA	55.55811	25	1560.874	0	1	NA	53.95918	14	1112.109	0	1	NA	50.18598	23	1164.051	0	1	NA	42.95836	18	835.2448	0	1	NA	38.28951	25	967.8139	0	1	NA	41.91951	16	2461.622	0	1	NA	113.852	19	1205.546	0	1	NA	48.70445	22	1197.754	0	1	NA	62.99257	25	806.5681	0	1	NA	62.0923	16	1060.325	0	1	NA	40.17545	18
"33"	"ILMN_1676361"	"ARHGAP22"	"ARHGAP22"	323.1635	0	1	NA	12.18507	31	178.8786	0	1	NA	9.735452	22	150.8738	0	1	NA	8.115035	26	138.2364	0.001298701	1	NA	9.129151	18	155.9789	0.001298701	1	NA	7.003606	28	250.1307	0	1	NA	13.61524	23	160.1616	0	1	NA	9.217474	29	159.1732	0	1	NA	7.90193	29	133.2663	0	1	NA	7.713372	21	146.3879	0	1	NA	8.862908	16	279.38	0	1	NA	18.00492	18	168.6001	0	1	NA	11.79473	27	157.5074	0	1	NA	7.878316	22	144.3405	0	1	NA	8.781179	23	148.0799	0	1	NA	7.720528	37
"34"	"ILMN_1801833"	"ARHGAP24"	"ARHGAP24"	279.0475	0	1	NA	9.522107	34	210.1036	0	1	NA	12.62147	28	166.4441	0	1	NA	9.169032	21	133.4488	0.001298701	1	NA	8.41925	22	158.4313	0.001298701	1	NA	10.89408	19	228.6144	0	1	NA	15.39617	24	147.2149	0	1	NA	7.402794	27	166.6543	0	1	NA	9.300193	32	107.5627	0	1	NA	6.219344	24	121.6704	0.001298701	1	NA	9.12681	21	272.0967	0	1	NA	13.70469	26	190.5823	0	1	NA	9.662216	24	148.834	0	1	NA	6.067014	34	105.2671	0	1	NA	5.557669	23	132.5272	0	1	NA	7.595756	27
"35"	"ILMN_1796772"	"ARHGAP28"	"ARHGAP28"	191.8881	0	1	NA	6.930225	20	110.1594	0.07142857	1	NA	4.639642	16	116.4823	0.01428571	1	NA	7.627584	19	132.1928	0.001298701	1	NA	12.3023	16	105.2765	0.03246753	1	NA	5.809273	20	198.5321	0	1	NA	12.8542	18	80.12561	0.2051948	1	NA	6.274055	16	88.88324	0.06103896	1	NA	6.336665	20	101.8543	0.001298701	1	NA	4.338572	15	109.1939	0.002597403	1	NA	9.611759	16	190.1748	0	1	NA	8.774547	39	88.01834	0.02597403	1	NA	6.275053	16	98.59249	0.003896104	1	NA	11.1077	15	86.70726	0.01558442	1	NA	3.290607	20	125.8334	0	1	NA	7.731332	25
"36"	"ILMN_2290204"	"ARHGAP28"	"ARHGAP28"	124.0943	0.005194805	1	NA	5.570961	26	66.80006	0.8493506	1	NA	4.99063	16	57.64523	0.9701298	1	NA	2.276308	7	76.22017	0.5623376	1	NA	6.190558	17	87.28872	0.2454545	1	NA	6.721974	17	130.7525	0.001298701	1	NA	4.829134	29	64.4319	0.6909091	1	NA	5.946398	16	67.1459	0.6207792	1	NA	5.337106	16	52.69249	0.8883117	1	NA	3.234033	21	87.21918	0.03506494	1	NA	10.16498	13	153.1347	0	1	NA	10.4601	21	63.21509	0.5896104	1	NA	4.963599	14	61.73376	0.5948052	1	NA	6.320276	16	68.51713	0.2428571	1	NA	4.918797	19	78.54197	0.1064935	1	NA	5.540932	16
"37"	"ILMN_2408851"	"ARHGAP30"	"ARHGAP30"	340.6467	0	1	NA	22.29005	20	287.5684	0	1	NA	19.54052	21	208.1227	0	1	NA	6.16357	32	90.11967	0.2142857	1	NA	5.571892	20	93.83436	0.1220779	1	NA	5.945085	17	317.8285	0	1	NA	24.44851	22	242.3682	0	1	NA	16.62934	28	253.6841	0	1	NA	16.51362	22	80.91099	0.05974026	1	NA	5.746531	29	103.6608	0.003896104	1	NA	8.090243	30	379.8068	0	1	NA	24.7668	22	211.2276	0	1	NA	13.80697	34	271.8463	0	1	NA	24.9786	14	81.92616	0.03116883	1	NA	6.074686	18	85.53873	0.03636364	1	NA	6.046038	21
"40"	"ILMN_1663916"	"ARHGAP9"	"ARHGAP9"	85.98834	0.5389611	1	NA	5.149186	21	95.85653	0.287013	1	NA	11.0598	14	98.90499	0.1571429	1	NA	5.911199	16	165.6651	0	1	NA	20.48467	13	192.0115	0	1	NA	13.22929	17	68.04673	0.6493506	1	NA	6.410412	19	81.60145	0.1662338	1	NA	8.155552	15	82.09429	0.1701299	1	NA	7.308342	20	173.1507	0	1	NA	10.83232	26	158.2463	0	1	NA	11.19251	14	68.12258	0.4077922	1	NA	6.186187	15	79.22929	0.1012987	1	NA	6.706553	15	74.09416	0.1662338	1	NA	5.244025	20	169.7479	0	1	NA	13.7828	17	148.3156	0	1	NA	22.59423	7
"41"	"ILMN_2382657"	"ARHGAP9"	"ARHGAP9"	73.95093	0.7701299	1	NA	5.468392	18	68.84426	0.8155844	1	NA	4.396712	31	62.77459	0.9064935	1	NA	4.373564	15	76.34915	0.5571429	1	NA	4.951018	19	100.4915	0.05714286	1	NA	4.907189	31	60.07262	0.8675325	1	NA	4.097641	20	58.49549	0.8558441	1	NA	3.100606	26	65.9006	0.6714286	1	NA	4.941616	23	91.35641	0.01428571	1	NA	3.359182	26	96.36815	0.007792208	1	NA	7.27053	27	61.98771	0.6298701	1	NA	5.570403	21	69.66328	0.338961	1	NA	6.267856	28	66.07372	0.4233766	1	NA	4.635553	30	75.38944	0.07402597	1	NA	3.474121	32	94.36185	0.01298701	1	NA	7.675374	18
"42"	"ILMN_1734742"	"ARHGDIA"	"ARHGDIA"	2690.527	0	1	NA	128.7916	19	2525.004	0	1	NA	107.8653	31	2511.605	0	1	NA	104.6094	26	1633.496	0	1	NA	65.34316	34	1974.057	0	1	NA	129.7186	17	2082.888	0	1	NA	57.64633	17	1942.78	0	1	NA	79.76325	23	2114.615	0	1	NA	94.05194	20	1412.272	0	1	NA	46.924	24	1640.331	0	1	NA	98.63126	25	3027.44	0	1	NA	133.8245	34	2474.7	0	1	NA	130.5082	15	2423.772	0	1	NA	109.2952	22	1314.26	0	1	NA	60.49289	26	1697.206	0	1	NA	63.38855	26
"43"	"ILMN_1678143"	"ARHGDIB"	"ARHGDIB"	182.702	0	1	NA	7.755433	18	163.6224	0	1	NA	8.8064	24	135.5552	0.001298701	1	NA	8.791527	24	65.30212	0.7948052	1	NA	3.157785	28	72.37784	0.6610389	1	NA	3.669622	16	178.7747	0	1	NA	8.972905	23	141.1325	0	1	NA	6.668535	29	129.5779	0	1	NA	10.31891	13	52.28244	0.8961039	1	NA	3.713724	22	63.35375	0.6675324	1	NA	4.489095	20	185.9057	0	1	NA	6.29042	21	164.8026	0	1	NA	5.125079	31	111.5147	0.001298701	1	NA	6.453375	22	56.77259	0.7090909	1	NA	4.129359	24	68.75716	0.3766234	1	NA	4.108356	27
"44"	"ILMN_2049274"	"ARHGDIG"	"ARHGDIG"	66.14604	0.8961039	1	NA	3.532556	33	75.31208	0.7311688	1	NA	3.433578	36	70.39636	0.7922078	1	NA	4.97998	20	331.7834	0	1	NA	12.5744	41	439.6498	0	1	NA	19.45982	33	60.73357	0.8571429	1	NA	4.326386	22	56.82584	0.8844156	1	NA	3.415457	26	58.17777	0.8675325	1	NA	2.912257	20	268.2344	0	1	NA	11.15651	24	296.0923	0	1	NA	11.34495	39	60.88692	0.6714286	1	NA	3.439776	31	65.48031	0.4922078	1	NA	4.220294	31	69.87804	0.2649351	1	NA	4.024821	22	311.7747	0	1	NA	20.00398	29	339.9073	0	1	NA	15.6653	26
"45"	"ILMN_2132809"	"ARHGEF10"	"ARHGEF10"	794.0136	0	1	NA	39.18068	15	569.1719	0	1	NA	27.04387	24	567.4486	0	1	NA	37.74669	15	324.4415	0	1	NA	19.3493	21	431.9648	0	1	NA	25.31292	20	694.5507	0	1	NA	14.98624	22	647.833	0	1	NA	50.96397	16	640.9814	0	1	NA	29.68135	24	291.2884	0	1	NA	12.7949	19	408.5047	0	1	NA	21.01564	24	901.9116	0	1	NA	37.45812	25	662.7498	0	1	NA	30.18526	28	689.6425	0	1	NA	33.23412	22	321.2153	0	1	NA	19.18496	16	386.6258	0	1	NA	18.96475	16
"46"	"ILMN_1810712"	"ARHGEF12"	"ARHGEF12"	193.7278	0	1	NA	12.19098	16	164.7687	0	1	NA	9.450909	18	147.8074	0	1	NA	6.909868	30	95.96962	0.1051948	1	NA	5.436152	18	143.591	0.001298701	1	NA	6.555253	28	147.0803	0	1	NA	9.108959	17	120.7483	0	1	NA	8.284819	19	144.0563	0	1	NA	10.39073	20	95.04611	0.007792208	1	NA	4.002316	25	115.3647	0.001298701	1	NA	6.328635	29	192.2349	0	1	NA	8.059908	26	122.5131	0	1	NA	7.544079	24	115.6629	0.001298701	1	NA	7.756281	20	104.0882	0	1	NA	8.532864	18	113.429	0.001298701	1	NA	6.658699	20
"47"	"ILMN_1669928"	"ARHGEF16"	"ARHGEF16"	67.87394	0.8727273	1	NA	4.547577	22	63.08668	0.9116883	1	NA	6.152803	19	75.32796	0.7103896	1	NA	4.818485	18	114.6445	0.006493506	1	NA	5.311736	15	134.2315	0.002597403	1	NA	8.973273	18	65.52932	0.725974	1	NA	5.157269	21	65.1871	0.674026	1	NA	5.347292	17	52.97816	0.9532468	1	NA	4.848605	16	102.1635	0.001298701	1	NA	4.373994	25	117.6133	0.001298701	1	NA	9.574666	17	47.23823	0.9805195	1	NA	2.655365	20	54.44444	0.8779221	1	NA	3.152651	13	62.85943	0.5584416	1	NA	5.753908	20	117.9714	0	1	NA	9.800442	21	121.4586	0	1	NA	7.366707	20
"48"	"ILMN_1754562"	"ARHGEF17"	"ARHGEF17"	404.4143	0	1	NA	22.50661	33	190.3669	0	1	NA	6.245991	35	143.5175	0	1	NA	7.469224	31	151.9785	0	1	NA	6.511662	30	153.7455	0.001298701	1	NA	8.516697	31	282.9041	0	1	NA	11.60298	29	183.7821	0	1	NA	7.886721	37	166.4833	0	1	NA	8.486316	32	144.53	0	1	NA	7.977278	28	121.1538	0.001298701	1	NA	6.319062	23	304.4207	0	1	NA	11.00948	36	184.8771	0	1	NA	10.55103	31	176.4496	0	1	NA	12.53329	26	132.2153	0	1	NA	6.571706	24	128.6506	0	1	NA	5.088813	28
"49"	"ILMN_1703477"	"ARHGEF2"	"ARHGEF2"	3958.13	0	1	NA	119.6732	26	1506.333	0	1	NA	56.73809	23	1217.005	0	1	NA	42.28959	17	1792.576	0	1	NA	92.13393	23	1929.957	0	1	NA	91.28581	13	3712.119	0	1	NA	104.6991	30	1580.502	0	1	NA	45.14614	15	1472.518	0	1	NA	55.82296	21	1959.267	0	1	NA	76.09952	17	1631.59	0	1	NA	65.51022	20	4066.639	0	1	NA	164.2288	17	1678.965	0	1	NA	37.17776	17	1450.027	0	1	NA	43.12992	15	1840.587	0	1	NA	72.96345	24	1543.838	0	1	NA	58.90316	25
"50"	"ILMN_1781010"	"ARHGEF3"	"ARHGEF3"	158.1555	0	1	NA	6.581346	35	170.8714	0	1	NA	7.396505	27	231.7359	0	1	NA	10.03317	24	320.9083	0	1	NA	18.20723	31	306.0536	0	1	NA	17.20432	20	153.7574	0	1	NA	6.903152	26	184.015	0	1	NA	5.976209	25	244.9827	0	1	NA	11.17674	22	287.6313	0	1	NA	11.73542	28	264.7761	0	1	NA	13.83311	21	176.9003	0	1	NA	10.94478	19	190.4266	0	1	NA	8.566941	27	258.4293	0	1	NA	11.63222	24	265.5268	0	1	NA	12.798	22	300.5884	0	1	NA	14.80363	18
"51"	"ILMN_1708093"	"ARHGEF5"	"ARHGEF5"	110.0445	0.07142857	1	NA	6.012496	30	127.3576	0.002597403	1	NA	6.142702	36	149.323	0	1	NA	10.51448	22	137.8217	0.001298701	1	NA	7.68312	35	162.2811	0.001298701	1	NA	9.518804	14	90.1409	0.07272727	1	NA	5.012423	27	105.0615	0.003896104	1	NA	5.100496	21	152.3351	0	1	NA	12.59504	19	144.4068	0	1	NA	7.677081	18	163.5216	0	1	NA	9.056212	29	96.15524	0.009090909	1	NA	6.201538	22	114.7348	0	1	NA	5.419788	31	139.7287	0	1	NA	10.94926	25	105.313	0	1	NA	6.246224	19	144.0463	0	1	NA	7.448292	28
"52"	"ILMN_1803423"	"ARHGEF6"	"ARHGEF6"	426.147	0	1	NA	17.46035	21	253.7154	0	1	NA	18.2564	17	257.0365	0	1	NA	12.81628	26	179.0099	0	1	NA	7.583301	25	249.4077	0	1	NA	14.98594	22	345.1671	0	1	NA	17.19315	24	244.2252	0	1	NA	12.93288	15	235.4375	0	1	NA	14.19515	18	179.5087	0	1	NA	8.982931	26	183.0307	0	1	NA	10.60053	25	480.2879	0	1	NA	26.7868	23	275.698	0	1	NA	19.89824	20	261.8488	0	1	NA	14.6406	26	168.4475	0	1	NA	7.572685	18	212.8533	0	1	NA	12.91889	27
"53"	"ILMN_1813091"	"ARL1"	"ARL1"	1040.368	0	1	NA	33.64409	29	720.192	0	1	NA	40.578	22	774.7968	0	1	NA	45.0043	19	496.4538	0	1	NA	23.04493	18	565.1949	0	1	NA	23.4808	27	951.7018	0	1	NA	43.69241	19	695.2896	0	1	NA	26.40452	21	795.0855	0	1	NA	38.19642	12	444.6875	0	1	NA	20.03808	14	449.8669	0	1	NA	23.95296	25	1351.464	0	1	NA	56.92272	23	697.7748	0	1	NA	27.81489	25	949.2217	0	1	NA	26.34144	24	502.496	0	1	NA	36.12529	16	512.0174	0	1	NA	32.98324	19
"55"	"ILMN_1755391"	"ARL2BP"	"ARL2BP"	1608.307	0	1	NA	72.88601	21	1563.181	0	1	NA	74.32607	24	1778.228	0	1	NA	76.67047	20	524.6529	0	1	NA	22.39242	27	869.3822	0	1	NA	53.57294	16	1571.361	0	1	NA	63.21142	22	1321.542	0	1	NA	75.60864	14	1999.368	0	1	NA	122.2422	13	521.4441	0	1	NA	32.20441	20	601.6979	0	1	NA	24.79952	26	1753.377	0	1	NA	71.998	26	1593.256	0	1	NA	106.9002	17	1927.681	0	1	NA	94.68882	25	586.1118	0	1	NA	26.47824	31	822.6674	0	1	NA	39.02567	25
"56"	"ILMN_2332558"	"ARL5A"	"ARL5A"	484.2238	0	1	NA	20.72099	17	481.9585	0	1	NA	23.80581	28	543.4301	0	1	NA	47.30684	21	206.9488	0	1	NA	15.01628	9	419.3419	0	1	NA	18.66087	14	496.0195	0	1	NA	16.81136	27	393.4594	0	1	NA	13.26085	24	473.3896	0	1	NA	17.5007	31	206.896	0	1	NA	8.995127	21	315.8305	0	1	NA	6.681144	13	599.1125	0	1	NA	19.37613	28	448.2636	0	1	NA	21.16441	25	527.3503	0	1	NA	20.66205	28	208.7115	0	1	NA	15.34665	21	361.4511	0	1	NA	16.4722	29
"57"	"ILMN_1680465"	"ARL5B"	"ARL5B"	136.7647	0.001298701	1	NA	8.831339	29	238.4098	0	1	NA	17.58225	22	288.9277	0	1	NA	22.95787	23	184.0796	0	1	NA	13.09065	16	229.7628	0	1	NA	17.48367	16	111.5282	0.002597403	1	NA	6.250759	32	191.9953	0	1	NA	14.41056	26	266.2772	0	1	NA	13.98469	20	135.7618	0	1	NA	7.467547	24	182.6718	0	1	NA	9.087221	16	152.3213	0	1	NA	9.542516	28	212.6609	0	1	NA	10.92111	40	318.2522	0	1	NA	16.61869	27	152.8536	0	1	NA	7.309408	29	206.5501	0	1	NA	9.739368	23
"58"	"ILMN_1708416"	"ARL6IP1"	"ARL6IP1"	1374.245	0	1	NA	75.80537	21	1973.575	0	1	NA	143.8943	16	2254.323	0	1	NA	91.42899	26	1624.729	0	1	NA	78.19554	22	2385.317	0	1	NA	140.7699	28	1219.77	0	1	NA	28.78299	21	1554.568	0	1	NA	64.27384	28	2231.729	0	1	NA	112.9356	17	1531.062	0	1	NA	52.44568	27	2029.463	0	1	NA	139.448	20	1532.191	0	1	NA	96.55087	16	1655.738	0	1	NA	100.2015	18	2442.093	0	1	NA	95.20623	30	1814.821	0	1	NA	76.95399	31	2356.154	0	1	NA	131.2736	30
"59"	"ILMN_2233366"	"ASAP1"	"ASAP1"	567.6726	0	1	NA	22.80634	26	393.6829	0	1	NA	26.19245	19	507.5305	0	1	NA	36.32021	20	299.3977	0	1	NA	17.97313	23	406.5214	0	1	NA	28.13439	19	548.2036	0	1	NA	35.57755	23	408.4444	0	1	NA	24.98317	22	429.1023	0	1	NA	25.10394	22	278.5601	0	1	NA	18.74212	25	360.6448	0	1	NA	28.37359	15	749.3901	0	1	NA	46.05974	18	360.7872	0	1	NA	25.12655	17	470.5708	0	1	NA	27.79076	20	391.2961	0	1	NA	15.12312	13	428.1255	0	1	NA	18.35878	25
"60"	"ILMN_3245057"	"ASAP1"	"ASAP1"	1538.408	0	1	NA	60.61453	29	995.518	0	1	NA	41.60992	36	1108.41	0	1	NA	67.82004	20	595.2961	0	1	NA	21.88618	35	871.4769	0	1	NA	41.31379	29	1412.304	0	1	NA	64.49801	21	1157.406	0	1	NA	34.87992	30	1200.443	0	1	NA	45.22559	24	648.8066	0	1	NA	25.11234	26	747.5871	0	1	NA	30.62903	36	2008.969	0	1	NA	64.72272	34	1151.121	0	1	NA	43.7586	30	1114.859	0	1	NA	37.96029	33	728.5172	0	1	NA	30.54817	30	884.131	0	1	NA	35.46802	21
"61"	"ILMN_1690963"	"ASAP1"	"ASAP1"	1071.844	0	1	NA	42.92301	20	632.4029	0	1	NA	38.49689	24	744.6733	0	1	NA	37.70208	22	441.8995	0	1	NA	11.20105	17	483.4304	0	1	NA	25.25287	30	1006.332	0	1	NA	34.53788	25	722.9286	0	1	NA	29.97016	24	903.6204	0	1	NA	76.79449	9	437.0594	0	1	NA	24.95151	20	472.9571	0	1	NA	25.35925	20	1311.671	0	1	NA	46.57143	22	803.2006	0	1	NA	46.58686	18	878.5905	0	1	NA	36.87357	25	438.382	0	1	NA	31.64054	17	533.7449	0	1	NA	27.71836	24
"62"	"ILMN_1783627"	"CAST"	"CAST"	386.8149	0	1	NA	17.40009	19	251.8759	0	1	NA	12.30303	28	347.4004	0	1	NA	18.55489	26	130.2545	0.002597403	1	NA	7.173647	29	162.0799	0.001298701	1	NA	8.528479	27	408.856	0	1	NA	20.85137	24	287.6451	0	1	NA	16.35	24	296.2033	0	1	NA	10.00015	23	87.2158	0.02077922	1	NA	6.732532	20	149.4785	0	1	NA	13.6988	20	499.3979	0	1	NA	35.5288	24	321.7064	0	1	NA	15.82765	40	292.7932	0	1	NA	12.96384	33	110.884	0	1	NA	8.191344	30	141.7429	0	1	NA	6.033158	17
"63"	"ILMN_1672947"	"CAST"	"CAST"	551.6998	0	1	NA	19.00311	27	407.1216	0	1	NA	16.59167	25	487.4676	0	1	NA	39.49737	12	188.1438	0	1	NA	8.72202	24	321.0924	0	1	NA	18.52547	24	498.5546	0	1	NA	21.26647	25	381.2996	0	1	NA	16.43383	24	378.9167	0	1	NA	35.87412	19	164.2622	0	1	NA	12.75713	19	260.354	0	1	NA	27.18784	16	860.8943	0	1	NA	42.1551	31	477.6673	0	1	NA	26.07954	23	521.2162	0	1	NA	23.30352	25	201.6765	0	1	NA	11.86564	27	310.377	0	1	NA	16.70921	23
"64"	"ILMN_2322806"	"CAST"	"CAST"	1063.328	0	1	NA	53.91397	21	724.5104	0	1	NA	50.78408	21	800.9235	0	1	NA	40.62	27	299.6316	0	1	NA	17.02573	27	524.7087	0	1	NA	31.01854	26	771.1799	0	1	NA	8.351823	10	717.01	0	1	NA	33.95722	23	751.5159	0	1	NA	37.89257	19	245.8501	0	1	NA	19.78913	26	398.3991	0	1	NA	23.1928	26	1349.633	0	1	NA	62.63678	29	869.2845	0	1	NA	50.02246	26	934.2228	0	1	NA	43.29613	23	312.4668	0	1	NA	19.58856	24	440.6665	0	1	NA	36.00554	18
"65"	"ILMN_1738424"	"CDC42"	"CDC42"	916.3489	0	1	NA	61.17163	16	1139.766	0	1	NA	52.52023	20	889.1292	0	1	NA	46.97137	18	306.3445	0	1	NA	22.5685	12	497.0869	0	1	NA	31.91673	23	1021.539	0	1	NA	56.82623	28	945.0673	0	1	NA	64.07738	22	1185.53	0	1	NA	83.57561	18	324.5033	0	1	NA	20.24338	18	257.3586	0	1	NA	21.64172	21	1433.12	0	1	NA	57.05595	31	1103.648	0	1	NA	98.98345	21	869.2033	0	1	NA	79.943	19	390.7943	0	1	NA	30.44612	17	370.4656	0	1	NA	20.08655	18
"66"	"ILMN_1801476"	"CDS1"	"CDS1"	57.3016	0.9896104	1	NA	4.807205	19	65.32327	0.8714285	1	NA	4.125063	19	75.13425	0.7142857	1	NA	4.743305	16	161.3001	0	1	NA	15.61392	11	207.0511	0	1	NA	10.06453	26	46.63054	0.9961039	1	NA	4.73399	17	53.74211	0.9454545	1	NA	4.476357	20	65.43679	0.6883117	1	NA	3.581244	24	163.0863	0	1	NA	16.31022	20	202.7885	0	1	NA	11.96888	31	46.78952	0.9831169	1	NA	3.539683	17	68.77248	0.3753247	1	NA	6.264127	24	58.36695	0.7272727	1	NA	6.390211	14	169.6622	0	1	NA	9.437093	22	224.0836	0	1	NA	15.47054	19
